   -0.224130598928014102E+01    0.133530411254730030E+00    0.280137132486276808E+00   -0.129638328544458314E+01    0.312913217572664479E-01    0.254265402657729900E+00    0.306081926699826756E+00   -0.126062839246559207E+03
   -0.174439913163558269E+01    0.130001730060937182E+00    0.205208758797462282E+00   -0.125987828889373032E+01    0.311330354223300562E-01    0.268173819047292261E+00    0.367832360604300967E+00   -0.125040992116330358E+03
   -0.284203426178456864E+01    0.137838888874200177E+00    0.281359430492631346E+00   -0.115813167172233555E+01    0.388143375680756186E-01    0.226558767167827801E+00    0.374143664605835202E+00   -0.124702198066156768E+03
   -0.238727874377709348E+01    0.127409646836585788E+00    0.234213066049275831E+00   -0.123111374375490090E+01    0.319411858691216882E-01    0.340493944659658765E+00    0.346828680479998985E+00   -0.124593787789385644E+03
   -0.206128252353774455E+01    0.135765657858601146E+00    0.254874420748746111E+00   -0.117103423856915656E+01    0.339145840178594477E-01    0.216301950640400392E+00    0.314035468400369611E+00   -0.124460084477783099E+03
   -0.187178248699922833E+01    0.148780493429293226E+00    0.256420275388364594E+00   -0.136632278542481278E+01    0.313283561624457391E-01    0.230049455549327458E+00    0.383795303536642540E+00   -0.124315822004916470E+03
   -0.202396935242689091E+01    0.126958285775631063E+00    0.277493262372188965E+00   -0.163639110648545416E+01    0.302102405184674315E-01    0.248673944924473533E+00    0.384944062338724746E+00   -0.123997539617842193E+03
   -0.290247228446848560E+01    0.122621019584602420E+00    0.233676029719212697E+00   -0.936192103840244316E+00    0.428459469317176780E-01    0.204784982163538853E+00    0.416454441630091154E+00   -0.123900581770921448E+03
   -0.236213644134470213E+01    0.149316851587249083E+00    0.248290766930362672E+00   -0.121126475335994099E+01    0.368034291467432065E-01    0.214258747286392354E+00    0.341012803471552328E+00   -0.123871527716145010E+03
   -0.172724993297117013E+01    0.137096512296082801E+00    0.253574734609466224E+00   -0.138223818350830241E+01    0.304647984928003192E-01    0.222860343272521105E+00    0.369943989917208338E+00   -0.123330033348722097E+03
   -0.252775247917731827E+01    0.125463775789694837E+00    0.279963578764406362E+00   -0.135104689275073131E+01    0.357543937852302512E-01    0.262057455810257300E+00    0.393682942307881312E+00   -0.123298854064030465E+03
   -0.206604675919871195E+01    0.203400201545155590E+00    0.287611353627514443E+00   -0.117966105723216108E+01    0.374422598279029462E-01    0.205225199084485471E+00    0.363502549072038494E+00   -0.123171946050249502E+03
   -0.267318978104644644E+01    0.157290105030449295E+00    0.297429991585396236E+00   -0.149393851644984688E+01    0.314052802534074693E-01    0.230556822601196754E+00    0.339796333324557887E+00   -0.122927863589647487E+03
   -0.269381600580340130E+01    0.158529759523569708E+00    0.214638277566931046E+00   -0.107837339228865536E+01    0.345693169251932650E-01    0.208825823417622652E+00    0.381445848430852053E+00   -0.122925397715591657E+03
   -0.232823905030074707E+01    0.166069086943815114E+00    0.221754250385803986E+00   -0.112260963927862645E+01    0.336192990025743765E-01    0.209375874651576838E+00    0.389560661004154707E+00   -0.122925152515607465E+03
   -0.233982467980262676E+01    0.136992833430437055E+00    0.272259778111473838E+00   -0.132151921982857479E+01    0.371416530737432166E-01    0.217259074134138752E+00    0.361772394868426717E+00   -0.122854339772863781E+03
   -0.241808466911750486E+01    0.138258098776561617E+00    0.250292774772863380E+00   -0.129721575743262107E+01    0.303660768881234451E-01    0.250277495109946457E+00    0.438430801516703772E+00   -0.122774573579363533E+03
