   -0.251464565314902355E+01    0.176351314838166656E+00    0.270730599771694169E+00   -0.138576716876491535E+01    0.455991351525889752E-01    0.245652154155335201E+00    0.358022720622193646E+00   -0.941017967454463360E+02
   -0.228906970620155326E+01    0.142924011945724488E+00    0.156890094280242920E+00   -0.115770649492740629E+01    0.353165888786315940E-01    0.269527077674865723E+00    0.403968330427690092E+00   -0.936745184527527499E+02
   -0.262917074317625943E+01    0.209816424805609636E+00    0.260235721559030964E+00   -0.129991129510535819E+01    0.330779872197016420E-01    0.310413253376820242E+00    0.376885789693674644E+00   -0.919964748679600461E+02
   -0.203542927331697410E+01    0.154233675576559981E+00    0.272685558728878785E+00   -0.124614944612632628E+01    0.344254411627191587E-01    0.287760728068485461E+00    0.483701505498838835E+00   -0.917315130032096420E+02
   -0.217425531148910522E+01    0.146784963011741626E+00    0.164127042889595037E+00   -0.104914847671985623E+01    0.309935545921325682E-01    0.315352416038513217E+00    0.343143274549370658E+00   -0.909647360193203127E+02
   -0.235962458889639670E+01    0.171559880657902064E+00    0.273747460286070166E+00   -0.156817817019825956E+01    0.337395752108329908E-01    0.263751430593605229E+00    0.370322076746063933E+00   -0.904085209469449893E+02
   -0.241253457701696750E+01    0.133029311359706914E+00    0.214534353984898951E+00   -0.122106427191665334E+01    0.412187051029062057E-01    0.258799119984680970E+00    0.371254521423136974E+00   -0.902193804094606406E+02
   -0.249034789420578351E+01    0.185997893752845728E+00    0.279849182390173812E+00   -0.128894993169433048E+01    0.323691071109061881E-01    0.332362913502640189E+00    0.345990224687850234E+00   -0.901448871666080720E+02
   -0.190866523257428433E+01    0.125438256741810028E+00    0.207100513109120088E+00   -0.110738966705854924E+01    0.407399990446084964E-01    0.334760700415820067E+00    0.409741694805274836E+00   -0.901109651539299534E+02
   -0.202534980483271010E+01    0.131817270572778256E+00    0.209383240580736429E+00   -0.119096169613188119E+01    0.394156887214333757E-01    0.283038780559080383E+00    0.393312640716237338E+00   -0.900355730710251265E+02
   -0.233967859654315857E+01    0.143652115776847000E+00    0.251233750248173127E+00   -0.114402625598698915E+01    0.402518496897174630E-01    0.242786800660434787E+00    0.425997804496165533E+00   -0.898551689241461560E+02
   -0.238586067056436990E+01    0.161696169567431880E+00    0.252797513346007419E+00   -0.109019925355935232E+01    0.400908881536909886E-01    0.223605805583013212E+00    0.336396930400129857E+00   -0.898514690222013428E+02
   -0.258144397940927828E+01    0.148367855206278459E+00    0.269028844212255813E+00   -0.121501576659515376E+01    0.471630948565517349E-01    0.244912326341009706E+00    0.307896948790352176E+00   -0.897718651474144451E+02
   -0.266318780029399305E+01    0.208838447683381667E+00    0.277886071380317512E+00   -0.139144728770889081E+01    0.361485346113999406E-01    0.253782323332284898E+00    0.295270540049719421E+00   -0.897327087785297977E+02
   -0.263423056602478045E+01    0.196427129507064813E+00    0.266666641831397988E+00   -0.129686854660511020E+01    0.337400293350219732E-01    0.323795604705810591E+00    0.394288112278163461E+00   -0.896725939059003423E+02
   -0.240431078972523693E+01    0.141562845529190212E+00    0.248104739346422132E+00   -0.128027277278483487E+01    0.439003746215588103E-01    0.249872256773115559E+00    0.313540492399444093E+00   -0.895948072568717748E+02
   -0.255449714142794360E+01    0.147651041869320432E+00    0.235495456127444269E+00   -0.109812579310104619E+01    0.377368600681582747E-01    0.233117706600629748E+00    0.379918348364969460E+00   -0.895815233740082704E+02
   -0.271241437800595175E+01    0.217098637128207705E+00    0.263450800843596789E+00   -0.128080611651956611E+01    0.444796847520723959E-01    0.242107199148173607E+00    0.404318075021073253E+00   -0.894619666396643396E+02
   -0.257244805745420679E+01    0.211922641809209528E+00    0.254782408802476823E+00   -0.166569192542432365E+01    0.302133621910987034E-01    0.305361434088548434E+00    0.307801951859575207E+00   -0.893582989249425594E+02
   -0.203081104324788830E+01    0.137379204714858594E+00    0.294744771388511961E+00   -0.149913019093477606E+01    0.420846319487301473E-01    0.264715855528831812E+00    0.329769746357567062E+00   -0.893325981195851710E+02
   -0.207785920506711630E+01    0.243221243276240950E+00    0.258286566350947044E+00   -0.110966649971665610E+01    0.454232907949100595E-01    0.210122862321975634E+00    0.409058616691974908E+00   -0.892107292267859009E+02
   -0.204623229302048681E+01    0.144962317943135632E+00    0.243032394630525256E+00   -0.100206421650031130E+01    0.395966755536616005E-01    0.382261264028847192E+00    0.391679083629325242E+00   -0.891523578843412565E+02
   -0.238485038295871954E+01    0.179587577082549438E+00    0.200113887513976629E+00   -0.111117942584827301E+01    0.334602152698971894E-01    0.226343238046726791E+00    0.380745376197936081E+00   -0.891006442800325260E+02
   -0.214557822841574541E+01    0.130053167808266951E+00    0.166312687388457892E+00   -0.111300506955323542E+01    0.340333388443215326E-01    0.324291610001789243E+00    0.364374844375075557E+00   -0.890971185482237757E+02
   -0.266020908737000283E+01    0.153995305877262317E+00    0.243231179488466565E+00   -0.101593160036407149E+01    0.467787960028194366E-01    0.221560463555329684E+00    0.350296526243046358E+00   -0.889288922486845053E+02
   -0.247711797551912039E+01    0.175129677916821241E+00    0.292569893869699338E+00   -0.105239917877435207E+01    0.525261968342463498E-01    0.216186811206726198E+00    0.347493486925598449E+00   -0.889045147111901741E+02
   -0.207972789081544596E+01    0.121841115140985015E+00    0.228913792644295566E+00   -0.124417542068688247E+01    0.435630234350128376E-01    0.310272765959379693E+00    0.370739937656460350E+00   -0.889003264162629279E+02
   -0.236402681543742421E+01    0.174841394015593538E+00    0.210666741438892469E+00   -0.120328066658856092E+01    0.347716198435723961E-01    0.234397864796676292E+00    0.366136408802150259E+00   -0.888960392997526014E+02
   -0.265858109245550844E+01    0.129065191596144963E+00    0.294152491823211459E+00   -0.112994033111909964E+01    0.449843010415691691E-01    0.238840090004013267E+00    0.401739028643513685E+00   -0.888010631354766815E+02
   -0.251597511520046968E+01    0.168522981505685288E+00    0.247079599781446974E+00   -0.104743590034478973E+01    0.430334271825889916E-01    0.219506260820741095E+00    0.350923926487598736E+00   -0.887829529358732401E+02
