   -0.247439771294593802E+01    0.168675458431243902E+00    0.173069483041763311E+00   -0.190751801788806907E+01    0.139474933147430424E+00    0.203610563278198264E+00    0.347966135466268534E+00   -0.188128947222262082E+04   -0.693147164665378401E+01    1
   -0.214578136205673209E+01    0.202467003464698786E+00    0.202557456493377669E+00   -0.173229013085365291E+01    0.149903812408447246E+00    0.201413846015930181E+00    0.349231854558442800E+00   -0.154207734221741021E+04   -0.693244820915376536E+01    1
   -0.181099301576614380E+01    0.226438192725181564E+00    0.154412502050399775E+00   -0.197355723857879628E+01    0.139518499374389648E+00    0.257832527160644531E+00    0.397388375376618086E+00   -0.131441949123196105E+04   -0.693342477165374582E+01    1
   -0.264615032076835632E+01    0.249270368218421939E+00    0.194348484277725220E+00   -0.198409353494644169E+01    0.820252132415771468E-01    0.213615059852600098E+00    0.335419662331300827E+00   -0.120948457423537525E+04   -0.693440133415372451E+01    1
   -0.229368260502815247E+01    0.222574335932731626E+00    0.160166180133819586E+00   -0.199107843279838570E+01    0.129599690437316895E+00    0.283417975902557406E+00    0.414684524289028633E+00   -0.117219782779909156E+04   -0.693537789665375648E+01    1
   -0.248603379130363455E+01    0.213161796927452074E+00    0.285742896795272816E+00   -0.184932167291641236E+01    0.134096395969390880E+00    0.208834087848663336E+00    0.322526743214705480E+00   -0.107607154587616378E+04   -0.693635445915377691E+01    1
   -0.274985933899879464E+01    0.248158583045005793E+00    0.167885193228721613E+00   -0.194677904009819036E+01    0.140421552658081039E+00    0.328750574588775657E+00    0.345634898942543178E+00   -0.106657306347922486E+04   -0.693733102165377868E+01    1
   -0.196012171506881705E+01    0.221010140776634223E+00    0.152630576491355890E+00   -0.174830457091331493E+01    0.123381278514862053E+00    0.227449953556060791E+00    0.344417411141267893E+00   -0.103288074742197205E+04   -0.693830758415374582E+01    1
   -0.212339843511581439E+01    0.219960034489631640E+00    0.175342431664466863E+00   -0.165279161393642426E+01    0.102547996044158929E+00    0.204207777976989746E+00    0.270998265488514523E+00   -0.101723468859644413E+04   -0.693928414665371829E+01    1
   -0.277640349864959735E+01    0.242492044568061837E+00    0.244415581226348877E+00   -0.179117170691490180E+01    0.139943246841430669E+00    0.219201183319091802E+00    0.395473663281212917E+00   -0.101265340745796982E+04   -0.694026070915372717E+01    1
   -0.295774438381195059E+01    0.132242600321769710E+00    0.203803700208663924E+00   -0.195155269980430601E+01    0.103460583686828603E+00    0.213056468963623069E+00    0.365057368343128297E+00   -0.100179607478739820E+04   -0.694123727165374049E+01    1
   -0.285703058838844282E+01    0.220904504060745244E+00    0.178895562887191772E+00   -0.195773744463920596E+01    0.113523280620574943E+00    0.261211538314819358E+00    0.328917592698168226E+00   -0.997674433495655649E+03   -0.694221383415371740E+01    1
   -0.240987253189086914E+01    0.239382064938545247E+00    0.197878342866897566E+00   -0.190010049223899835E+01    0.846053552627563377E-01    0.209437787532806396E+00    0.368776329311057416E+00   -0.992708687449934018E+03   -0.694319039665372273E+01    1
   -0.278455998897552481E+01    0.211163300275802601E+00    0.199122467637062067E+00   -0.190853775978088391E+01    0.652600479125976518E-01    0.201373624801635759E+00    0.368095999531586893E+00   -0.962830502127249702E+03   -0.694416695915375470E+01    1
   -0.245369011163711548E+01    0.127279596328735339E+00    0.183892714977264393E+00   -0.170126895129680644E+01    0.126777155399322494E+00    0.204796147346496593E+00    0.369435201962380333E+00   -0.930048066287939491E+03   -0.694514352165374316E+01    1
   -0.188145912885665889E+01    0.236563432812690738E+00    0.168938487768173218E+00   -0.192988525211811068E+01    0.130440015792846670E+00    0.288096463680267367E+00    0.418663606758419737E+00   -0.929622375475098693E+03   -0.694612008415372184E+01    1
   -0.261759253144264203E+01    0.162140262722969053E+00    0.245852199196815502E+00   -0.196307757616043088E+01    0.126918575763702385E+00    0.224063456058502197E+00    0.352152091914192389E+00   -0.927608823008668651E+03   -0.694709664665371118E+01    1
   -0.214210038781166068E+01    0.168772408962249765E+00    0.172798562049865712E+00   -0.199843800127506266E+01    0.118413598537445069E+00    0.252730238437652632E+00    0.353511535356747064E+00   -0.925352292718039735E+03   -0.694807320915371829E+01    1
   -0.277429122924804705E+01    0.207075369358062755E+00    0.155001363158226019E+00   -0.196867844879627230E+01    0.542448878288269015E-01    0.378089380264282238E+00    0.431212038182294921E+00   -0.921412696947502241E+03   -0.694904977165373605E+01    1
   -0.270053761601448050E+01    0.149952468276023876E+00    0.269934841990470908E+00   -0.199628703594207768E+01    0.556647777557373047E-01    0.399585747718811057E+00    0.408688634942495077E+00   -0.908186698296803684E+03   -0.695002633415374405E+01    1
   -0.287557315230369559E+01    0.232661553621292094E+00    0.159037032723426813E+00   -0.184343961536884304E+01    0.128148472309112527E+00    0.288249230384826693E+00    0.368893001901913209E+00   -0.905364523081462721E+03   -0.695100289665376003E+01    1
   -0.262207812070846558E+01    0.120854539275169370E+00    0.254952487349510204E+00   -0.186161269545555119E+01    0.146511940956115722E+00    0.236332798004150413E+00    0.375645510692826812E+00   -0.900922934704355725E+03   -0.695197945915378668E+01    1
   -0.268847520947456342E+01    0.234022657871246320E+00    0.201541113853454579E+00   -0.192867668628692623E+01    0.148481404781341531E+00    0.389904391765594494E+00    0.352470616633758393E+00   -0.896557759318317835E+03   -0.695295602165375115E+01    1
   -0.293825649023056013E+01    0.136078616380691519E+00    0.180020946264266957E+00   -0.196121441185474388E+01    0.141504878997802730E+00    0.320596992969512939E+00    0.390978867856055623E+00   -0.885258726778792948E+03   -0.695393258415373516E+01    1
   -0.273292647004127520E+01    0.236076200604438791E+00    0.297843003273010276E+00   -0.199308668851852411E+01    0.115377802848815908E+00    0.224499499797821050E+00    0.370758189327004606E+00   -0.879382342540903096E+03   -0.695490914665374316E+01    1
   -0.292738372683525094E+01    0.239538222551345825E+00    0.246219053864479065E+00   -0.188340842962265009E+01    0.139167809486389155E+00    0.266263139247894298E+00    0.367078683043644327E+00   -0.870307236741769429E+03   -0.695588570915375737E+01    1
   -0.193489102125167833E+01    0.194812731146812440E+00    0.155201411247253424E+00   -0.123533020317554487E+01    0.128552441596984868E+00    0.205063474178314220E+00    0.371458802862309478E+00   -0.861364709456287073E+03   -0.695686227165373960E+01    1
   -0.272336647510528573E+01    0.245274955630302438E+00    0.181929722428321838E+00   -0.194266202986240377E+01    0.121187674999237049E+00    0.313290572166442904E+00    0.373462435212742971E+00   -0.859737442401743351E+03   -0.695783883415368898E+01    1
