   -0.275821190900065139E+01    0.157888974959162015E+00    0.280298056314117194E+00   -0.133763290429575399E+01    0.344088422896493898E-01    0.209468086865825326E+00    0.366542482533440128E+00   -0.153595908803815547E+03
   -0.220895355774080038E+01    0.173490017819398601E+00    0.287670918033355094E+00   -0.122204255322509070E+01    0.360144108183880068E-01    0.207234151994193760E+00    0.397480956659169604E+00   -0.152645389953437558E+03
   -0.276558292514338167E+01    0.120793426327235179E+00    0.283208648627822135E+00   -0.123037241074761283E+01    0.355052256846998815E-01    0.226583821148365727E+00    0.399839187481579594E+00   -0.151542500714816640E+03
   -0.221551748774290846E+01    0.152316311652074043E+00    0.264228802327645562E+00   -0.128095922354766789E+01    0.321442399584051658E-01    0.211758086374848997E+00    0.304257886086015006E+00   -0.151454190253234998E+03
   -0.262909082680407824E+01    0.225809712468859836E+00    0.294172981160263358E+00   -0.133993091552483179E+01    0.385659500707593236E-01    0.205674840361395217E+00    0.368810825029154021E+00   -0.150529086897193025E+03
   -0.281223582759222168E+01    0.160685978074758956E+00    0.283974051023641094E+00   -0.122632452002542758E+01    0.319056670498209516E-01    0.212276608936639383E+00    0.378403468270603394E+00   -0.150503296095395456E+03
   -0.273145474783964470E+01    0.190530216974892808E+00    0.274761827384606638E+00   -0.132049682663549861E+01    0.331499567417918861E-01    0.213346596218356943E+00    0.335700533482078123E+00   -0.149987410146467369E+03
   -0.249529843376448746E+01    0.245805351905363040E+00    0.245413365769235337E+00   -0.173985343218294508E+01    0.303344058556590176E-01    0.213818543918063042E+00    0.333398869575804890E+00   -0.149736698990919706E+03
   -0.194950797927392228E+01    0.145553171853018970E+00    0.261700746072831003E+00   -0.135219230590826012E+01    0.323487887363041599E-01    0.206384830161205679E+00    0.313767719714087456E+00   -0.149732841394850510E+03
   -0.263110149915005431E+01    0.146361429756806438E+00    0.288290215241283843E+00   -0.121342986943616848E+01    0.312056982448622941E-01    0.210441304141432250E+00    0.410893615479908714E+00   -0.149619683732221404E+03
   -0.291288722596938454E+01    0.211416402670752068E+00    0.209391483556297275E+00   -0.143595113778978511E+01    0.313658499219796882E-01    0.206208750717906508E+00    0.363477703744485625E+00   -0.149615812191864109E+03
   -0.256007631450002826E+01    0.127485393835304078E+00    0.235436300791052933E+00   -0.122129227436662791E+01    0.314675901521924567E-01    0.207958324225395480E+00    0.421489215379382220E+00   -0.149560019989294432E+03
   -0.211879480182166091E+01    0.202809725634928412E+00    0.264044547662898865E+00   -0.126981101756803327E+01    0.347097727871959819E-01    0.202403441002005136E+00    0.369401274806791580E+00   -0.149314841910123789E+03
   -0.266674990054390904E+01    0.245943624675829281E+00    0.233848751356811935E+00   -0.177707108734261765E+01    0.300964059698152174E-01    0.211345199323321853E+00    0.360230475953393914E+00   -0.149094890075040979E+03
   -0.284532108717963483E+01    0.188041478428931208E+00    0.256555992555256351E+00   -0.131619378288988642E+01    0.313533136072282823E-01    0.211352337589923112E+00    0.374736001920497663E+00   -0.148970152879243926E+03
   -0.252617291201209460E+01    0.247087489436709495E+00    0.248693201672674835E+00   -0.145886585469526264E+01    0.355870280009334128E-01    0.207515338233763003E+00    0.325135313176832641E+00   -0.148968897371307833E+03
   -0.272897076468720279E+01    0.247912210199539268E+00    0.277182915595439394E+00   -0.140987819423145888E+01    0.376488028292809307E-01    0.206577701002296304E+00    0.417418398510527644E+00   -0.148810575253879819E+03
   -0.212395792783636583E+01    0.126622530178745779E+00    0.289953688186952663E+00   -0.124297853494257105E+01    0.381020398313952485E-01    0.210444147281406646E+00    0.370235577542182503E+00   -0.148756140134540090E+03
