   -0.268847520947456342E+01    0.234022657871246320E+00    0.201541113853454579E+00   -0.192867668628692623E+01    0.148481404781341531E+00    0.389904391765594494E+00    0.352470616633758393E+00   -0.192034851520323427E+05   -0.693147164665378401E+01    1
   -0.281843440532684308E+01    0.184592214226722728E+00    0.265416651964187622E+00   -0.197012975990772254E+01    0.405154252052307151E-01    0.398481369018554688E+00    0.322562761181696744E+00   -0.162158469001560570E+05   -0.693244820915376536E+01    1
   -0.270053761601448050E+01    0.149952468276023876E+00    0.269934841990470908E+00   -0.199628703594207768E+01    0.556647777557373047E-01    0.399585747718811057E+00    0.408688634942495077E+00   -0.153335677539763728E+05   -0.693342477165374582E+01    1
   -0.276784934997558585E+01    0.126476600766181946E+00    0.202150788903236373E+00   -0.195001458525657645E+01    0.968202495574951166E-01    0.399047493934631348E+00    0.332223650996838760E+00   -0.146469186930400610E+05   -0.693440133415372451E+01    1
   -0.295181918144226074E+01    0.172723336815834044E+00    0.150298815965652449E+00   -0.181642588317394260E+01    0.134912445545196547E+00    0.396277904510498047E+00    0.373253904889195187E+00   -0.130343255106213001E+05   -0.693537789665375648E+01    1
   -0.290195187926292419E+01    0.207153754234313980E+00    0.278803047537803605E+00   -0.185385199189186101E+01    0.657249999046325695E-01    0.393254816532135010E+00    0.352312074158694699E+00   -0.127093180945589829E+05   -0.693635445915377691E+01    1
   -0.269371388554573077E+01    0.231941847801208495E+00    0.251585313677787803E+00   -0.179153830587863916E+01    0.132151722908020020E+00    0.389093911647796664E+00    0.469995203812263007E+00   -0.106626313873438485E+05   -0.693733102165377868E+01    1
   -0.232762001752853376E+01    0.225503277182579037E+00    0.216922205686569225E+00   -0.197600136399269100E+01    0.823690724372863753E-01    0.386747205257415794E+00    0.436507904966090765E+00   -0.106169102921229187E+05   -0.693830758415374582E+01    1
   -0.277429122924804705E+01    0.207075369358062755E+00    0.155001363158226019E+00   -0.196867844879627230E+01    0.542448878288269015E-01    0.378089380264282238E+00    0.431212038182294921E+00   -0.101677075936957372E+05   -0.693928414665371829E+01    1
   -0.281206722259521502E+01    0.223275088667869548E+00    0.228297740221023560E+00   -0.188822271227836613E+01    0.104395079612731936E+00    0.372200071811676025E+00    0.336979365395645325E+00   -0.804648552528690198E+04   -0.694026070915372717E+01    1
   -0.224049029946327227E+01    0.249650754928588875E+00    0.196976521611213679E+00   -0.164725299894809729E+01    0.122797608375549316E+00    0.399949085712432872E+00    0.394561815950793926E+00   -0.803077410986544783E+04   -0.694123727165374049E+01    1
   -0.202527461051940927E+01    0.199925616383552551E+00    0.261225512623786904E+00   -0.196917432665824887E+01    0.987483072280883750E-01    0.392515385150909446E+00    0.364403771682605071E+00   -0.765597822626180005E+04   -0.694221383415371740E+01    1
   -0.265137915611267072E+01    0.177345255017280573E+00    0.192671728134155257E+00   -0.184815703809261311E+01    0.143986880779266357E+00    0.383490788936615035E+00    0.299805033083926253E+00   -0.733739843689397821E+04   -0.694319039665372273E+01    1
   -0.212669143676757821E+01    0.144714660048484794E+00    0.257498091459274270E+00   -0.195930235445499412E+01    0.139988880157470685E+00    0.393772149085998557E+00    0.351487746446051408E+00   -0.708467407423193163E+04   -0.694416695915375470E+01    1
   -0.288363108038902283E+01    0.238392320275306713E+00    0.286974737048149131E+00   -0.171166577994823466E+01    0.784957909584045321E-01    0.381713783740997348E+00    0.337373435296450364E+00   -0.703791464281444041E+04   -0.694514352165374316E+01    1
   -0.243025368452072144E+01    0.249507142305374158E+00    0.218487292528152466E+00   -0.159690859377384187E+01    0.147985131740570069E+00    0.387363910675048828E+00    0.419525491916834081E+00   -0.669363727460540304E+04   -0.694612008415372184E+01    1
   -0.287894503474235552E+01    0.233364499211311360E+00    0.203319373726844776E+00   -0.181626206815242774E+01    0.649770998954772860E-01    0.375202643871307417E+00    0.362664333389896343E+00   -0.633838594077659036E+04   -0.694709664665371118E+01    1
   -0.275561205744743365E+01    0.134142813682556150E+00    0.221641865372657787E+00   -0.159157024860382079E+01    0.149659080505371078E+00    0.397862076759338379E+00    0.354293300717344217E+00   -0.632624690165124412E+04   -0.694807320915371829E+01    1
   -0.290912290215492231E+01    0.219355031251907362E+00    0.161046740412712081E+00   -0.156657052814960496E+01    0.144176137447357189E+00    0.387266743183136031E+00    0.368621342594810553E+00   -0.587316828949829596E+04   -0.694904977165373605E+01    1
   -0.298980322480201721E+01    0.164052796363830578E+00    0.278901028633117665E+00   -0.170728187561035161E+01    0.663638734817504905E-01    0.391478407382965132E+00    0.303395245043305450E+00   -0.587274454853250609E+04   -0.695002633415374405E+01    1
   -0.204488779902458173E+01    0.209927909374237054E+00    0.208845493197441084E+00   -0.197388553023338309E+01    0.132133398056030249E+00    0.374648857116699263E+00    0.437400893633157262E+00   -0.565601370773698090E+04   -0.695100289665376003E+01    1
   -0.271898262500762922E+01    0.152981560230255109E+00    0.267892259359359730E+00   -0.179556169807910915E+01    0.125634684562683119E+00    0.381947088241577193E+00    0.324715698087054472E+00   -0.559185482173819582E+04   -0.695197945915378668E+01    1
   -0.237931196093559283E+01    0.236468938589096067E+00    0.271285405755043008E+00   -0.145301443159580224E+01    0.148083765506744375E+00    0.391905701160430942E+00    0.375590162231555780E+00   -0.534566510313646268E+04   -0.695295602165375115E+01    1
   -0.298768188953399649E+01    0.197036208510398880E+00    0.151347586512565607E+00   -0.175400746405124663E+01    0.495657491683959978E-01    0.383719527721405052E+00    0.405458258762318724E+00   -0.527071081865884571E+04   -0.695393258415373516E+01    1
   -0.292427707910537737E+01    0.133274528384208668E+00    0.239344722032546975E+00   -0.187512075245380405E+01    0.129186508655548093E+00    0.364531695842742920E+00    0.361953005142377882E+00   -0.523313805107272674E+04   -0.695490914665374316E+01    1
   -0.297468670606613150E+01    0.181362348198890688E+00    0.257928004860877969E+00   -0.153334962248802187E+01    0.136740903854370099E+00    0.389990496635437056E+00    0.402233081760523692E+00   -0.511802494208157441E+04   -0.695588570915375737E+01    1
   -0.261484805345535287E+01    0.157551276087760928E+00    0.191460889577865584E+00   -0.197758281409740455E+01    0.825193405151367076E-01    0.369469475746154796E+00    0.311759833754176929E+00   -0.482768907017175752E+04   -0.695686227165373960E+01    1
   -0.215635929107666025E+01    0.125355749726295457E+00    0.267449936270713784E+00   -0.188712463557720178E+01    0.125399858951568605E+00    0.391546380519866954E+00    0.364055979862853818E+00   -0.481838373400324053E+04   -0.695783883415368898E+01    1
   -0.274985933899879464E+01    0.248158583045005793E+00    0.167885193228721613E+00   -0.194677904009819036E+01    0.140421552658081039E+00    0.328750574588775657E+00    0.345634898942543178E+00   -0.477715310096974736E+04   -0.695881539665369431E+01    1
   -0.258417559266090402E+01    0.134008119702339168E+00    0.275654125213623036E+00   -0.185892734646797186E+01    0.143163263797760010E+00    0.368865752220153831E+00    0.399557523703589323E+00   -0.475021652680173611E+04   -0.695979195915370674E+01    1
   -0.274261881113052386E+01    0.180907846093177782E+00    0.252590516209602378E+00   -0.153615942060947419E+01    0.149658987522125253E+00    0.388916349411010775E+00    0.334595767205903227E+00   -0.473906545972408912E+04   -0.696076852165370852E+01    1
   -0.274470155835151663E+01    0.150233060717582689E+00    0.196340936422348011E+00   -0.178510532438755032E+01    0.889503693580627475E-01    0.385352730751037598E+00    0.344538907440604947E+00   -0.456715922827813120E+04   -0.696174508415371562E+01    1
   -0.247439771294593802E+01    0.168675458431243902E+00    0.173069483041763311E+00   -0.190751801788806907E+01    0.139474933147430424E+00    0.203610563278198264E+00    0.347966135466268534E+00   -0.451027722778138013E+04   -0.696272164665371562E+01    1
   -0.243651277422904977E+01    0.189423522949218742E+00    0.228600803017616261E+00   -0.196696057438850413E+01    0.334287285804748535E-01    0.378749620914459240E+00    0.368091825680368523E+00   -0.445386748184009684E+04   -0.696369820915372806E+01    1
   -0.233082530498504648E+01    0.177273781895637500E+00    0.269219067692756608E+00   -0.176722758769989019E+01    0.117905437946319580E+00    0.382528591156005904E+00    0.344029571449958105E+00   -0.433077143466767120E+04   -0.696467477165374227E+01    1
   -0.207232854962348956E+01    0.157600673437118532E+00    0.157285988330841064E+00   -0.188414864063262932E+01    0.566139078140258795E-01    0.391858315467834506E+00    0.418574194767856400E+00   -0.432427267623638727E+04   -0.696565133415371918E+01    1
   -0.275647757649421710E+01    0.133667343854904169E+00    0.211718675494194014E+00   -0.174048696875572206E+01    0.650224184989929149E-01    0.390324759483337447E+00    0.385645495350754319E+00   -0.431485634768705950E+04   -0.696662789665370497E+01    1
