   -0.280838592807304011E+01    0.230343384938294704E+00    0.297238696235949007E+00   -0.146741050080891644E+01    0.337588218467387499E-01    0.238823208840702600E+00    0.337680119148913993E+00   -0.161624588356426017E+03
   -0.201882550563825403E+01    0.193438764889622083E+00    0.297397549679095596E+00   -0.146516280940619170E+01    0.302120388925294601E-01    0.207449558918498866E+00    0.385285163389529228E+00   -0.154118352186798489E+03
   -0.269480836613209895E+01    0.223653213794697048E+00    0.268648861337533573E+00   -0.149182630388979676E+01    0.300050148116159203E-01    0.218613230625972932E+00    0.382585587459865317E+00   -0.153960585447038312E+03
   -0.295707361518426604E+01    0.226371636129557519E+00    0.218710662476599593E+00   -0.149087902207734624E+01    0.302935629715756806E-01    0.220298522436153915E+00    0.355331862709644286E+00   -0.153821148271966820E+03
   -0.267031435626364111E+01    0.243983663210608048E+00    0.289847117365582441E+00   -0.133902783789726532E+01    0.394398780086738163E-01    0.202513882145893082E+00    0.392859588390875258E+00   -0.153335326248437383E+03
   -0.282362860669871996E+01    0.228603430859172618E+00    0.262546871331708953E+00   -0.152092497015747075E+01    0.330662681182011531E-01    0.216602359302979108E+00    0.393839319936501675E+00   -0.153270283100755449E+03
   -0.239360467220227324E+01    0.231609551910197942E+00    0.270415704270898838E+00   -0.132106952124183619E+01    0.372062250664136618E-01    0.208491172759837223E+00    0.413645326692784143E+00   -0.152985171094472690E+03
   -0.262595758566752169E+01    0.135388578040004759E+00    0.258960670571476592E+00   -0.130919940050454953E+01    0.316863729553370915E-01    0.219218799566962469E+00    0.341177463839788087E+00   -0.152879136592042670E+03
   -0.281959062866737309E+01    0.199865287344965059E+00    0.267120962117195271E+00   -0.163143325052470356E+01    0.303973403712120456E-01    0.206785690858657889E+00    0.395220351878000253E+00   -0.152869176191675450E+03
   -0.227846549714505109E+01    0.131338807918697675E+00    0.250025107453706263E+00   -0.113872838688537081E+01    0.321587241242654448E-01    0.205781382709554234E+00    0.400909333163827097E+00   -0.152848567016047241E+03
   -0.293967024231347240E+01    0.160703946716656082E+00    0.219968243661581464E+00   -0.130174030479110470E+01    0.307115632499338244E-01    0.205572043027659773E+00    0.345860431255027301E+00   -0.152743032764029806E+03
   -0.281037788833228364E+01    0.123139785715033423E+00    0.234751736233480085E+00   -0.124425930915504757E+01    0.307786924416195602E-01    0.219815191891063494E+00    0.415133993708714732E+00   -0.152665833701874618E+03
   -0.224139625104325901E+01    0.213714896235105700E+00    0.262060934823009739E+00   -0.134739132348272328E+01    0.351298200009077730E-01    0.203769854333597206E+00    0.383306427550865414E+00   -0.152620371558411222E+03
   -0.254422685821550854E+01    0.132864330960055038E+00    0.256225412620414095E+00   -0.132418971424986065E+01    0.317212965428858157E-01    0.211454045953425790E+00    0.373273125510480475E+00   -0.152550506637936564E+03
   -0.289085802985800022E+01    0.134113262054049331E+00    0.265480305248601944E+00   -0.131551476589764249E+01    0.302301876177336060E-01    0.228724449871094165E+00    0.409905784895308156E+00   -0.152361027976690934E+03
   -0.233223784264745326E+01    0.209252862191168121E+00    0.255330550170293935E+00   -0.137505017483817582E+01    0.330765469300938822E-01    0.212687964011943981E+00    0.335710201745190673E+00   -0.152314315622951028E+03
   -0.222028873424775508E+01    0.199990191159212072E+00    0.273076467050494043E+00   -0.140353020096235559E+01    0.315953552679478916E-01    0.213507189750173632E+00    0.410084532723841100E+00   -0.152262666807988381E+03
