

    0.502787487217341432E-03    0.288974491605525543E+03   -0.267914127619516140E+01    0.201729391788884549E+00    0.283357402882402520E+00   -0.147918575914280703E+01    0.310280356134755644E-01    0.209926969857324230E+00    0.443787927526703263E+00
    0.502674423182449199E-03    0.288972871011528412E+03   -0.261617678444118873E+01    0.238444235482288491E+00    0.280691347834665206E+00   -0.167312564722600321E+01    0.306254276097500354E-01    0.207220700306094213E+00    0.383243232768008424E+00
    0.502299949429700111E-03    0.288972291099026847E+03   -0.261494193271891584E+01    0.244012232597278889E+00    0.292953238302466501E+00   -0.159883254973196864E+01    0.325181467229536669E-01    0.204587700484496454E+00    0.403861191342355763E+00
    0.501860821002320079E-03    0.288971969941305531E+03   -0.278257488466645642E+01    0.240267060862902615E+00    0.294699096565340657E+00   -0.155116648917287181E+01    0.317429635733198073E-01    0.207289248466230425E+00    0.395355687728274396E+00
    0.501719142986039538E-03    0.288970464238427951E+03   -0.253850095346078231E+01    0.239442808584365618E+00    0.276462797678276084E+00   -0.171282022372335052E+01    0.303437876530212383E-01    0.209207904873051270E+00    0.404687115986374468E+00
    0.501458193081775485E-03    0.288969434338695805E+03   -0.274586295115126022E+01    0.240165547406584856E+00    0.277899996926852133E+00   -0.155445482638810084E+01    0.325106371907066469E-01    0.209416638024840618E+00    0.419778477978254794E+00
    0.501164589725161839E-03    0.288968535286607278E+03   -0.278110323310321039E+01    0.249980697189012863E+00    0.284129330054111118E+00   -0.151457192758481418E+01    0.336815752844669553E-01    0.202417944001697492E+00    0.424284649139388015E+00
    0.500817736324986633E-03    0.288967849562023730E+03   -0.259771699474958062E+01    0.242911146451007892E+00    0.275697463656305541E+00   -0.171261250103623874E+01    0.301551178831699039E-01    0.203784811037061087E+00    0.394820813448012509E+00
    0.501268951676146659E-03    0.288963978065462811E+03   -0.270862979811165161E+01    0.219425090356513447E+00    0.297460053328629015E+00   -0.146131405407775294E+01    0.335607257609249685E-01    0.206331807459829486E+00    0.390039646796260686E+00
    0.501247056953709998E-03    0.288961995031181573E+03   -0.283409221311686554E+01    0.236908891029442903E+00    0.299222910119315400E+00   -0.161435190442957199E+01    0.316160508699522488E-01    0.210379523472791513E+00    0.358364776727599865E+00
    0.500733252364074250E-03    0.288961975794420880E+03   -0.265492413007446793E+01    0.239447163352863590E+00    0.269124728223778975E+00   -0.173371340973445598E+01    0.301565780543641415E-01    0.209895964019217590E+00    0.387557531503976038E+00
