   -0.281843440532684308E+01    0.184592214226722728E+00    0.265416651964187622E+00   -0.197012975990772254E+01    0.405154252052307151E-01    0.398481369018554688E+00    0.322562761181696744E+00   -0.110977924709388408E+05   -0.623832398925672837E+01    1
   -0.270053761601448050E+01    0.149952468276023876E+00    0.269934841990470908E+00   -0.199628703594207768E+01    0.556647777557373047E-01    0.399585747718811057E+00    0.408688634942495077E+00   -0.107140432676366818E+05   -0.624027711425674614E+01    1
   -0.290195187926292419E+01    0.207153754234313980E+00    0.278803047537803605E+00   -0.185385199189186101E+01    0.657249999046325695E-01    0.393254816532135010E+00    0.352312074158694699E+00   -0.905936408339266927E+04   -0.624223023925675147E+01    1
   -0.202527461051940927E+01    0.199925616383552551E+00    0.261225512623786904E+00   -0.196917432665824887E+01    0.987483072280883750E-01    0.392515385150909446E+00    0.364403771682605071E+00   -0.669029155477827044E+04   -0.624418336425673370E+01    1
   -0.243025368452072144E+01    0.249507142305374158E+00    0.218487292528152466E+00   -0.159690859377384187E+01    0.147985131740570069E+00    0.387363910675048828E+00    0.419525491916834081E+00   -0.632386941910075893E+04   -0.624613648925673814E+01    1
   -0.265137915611267072E+01    0.177345255017280573E+00    0.192671728134155257E+00   -0.184815703809261311E+01    0.143986880779266357E+00    0.383490788936615035E+00    0.299805033083926253E+00   -0.625669711703167286E+04   -0.624808961425675236E+01    1
   -0.275561205744743365E+01    0.134142813682556150E+00    0.221641865372657787E+00   -0.159157024860382079E+01    0.149659080505371078E+00    0.397862076759338379E+00    0.354293300717344217E+00   -0.601334308724782113E+04   -0.625004273925673637E+01    1
   -0.288363108038902283E+01    0.238392320275306713E+00    0.286974737048149131E+00   -0.171166577994823466E+01    0.784957909584045321E-01    0.381713783740997348E+00    0.337373435296450364E+00   -0.583789885832394793E+04   -0.625199586425673903E+01    1
   -0.237931196093559283E+01    0.236468938589096067E+00    0.271285405755043008E+00   -0.145301443159580224E+01    0.148083765506744375E+00    0.391905701160430942E+00    0.375590162231555780E+00   -0.504196508274154894E+04   -0.625394898925674969E+01    1
   -0.271898262500762922E+01    0.152981560230255109E+00    0.267892259359359730E+00   -0.179556169807910915E+01    0.125634684562683119E+00    0.381947088241577193E+00    0.324715698087054472E+00   -0.498535186680947572E+04   -0.625590211425673193E+01    1
   -0.247439771294593802E+01    0.168675458431243902E+00    0.173069483041763311E+00   -0.190751801788806907E+01    0.139474933147430424E+00    0.203610563278198264E+00    0.347966135466268534E+00   -0.494407464624736895E+04   -0.625785523925673726E+01    1
   -0.298980322480201721E+01    0.164052796363830578E+00    0.278901028633117665E+00   -0.170728187561035161E+01    0.663638734817504905E-01    0.391478407382965132E+00    0.303395245043305450E+00   -0.491618147742969995E+04   -0.625980836425676213E+01    1
   -0.274985933899879464E+01    0.248158583045005793E+00    0.167885193228721613E+00   -0.194677904009819036E+01    0.140421552658081039E+00    0.328750574588775657E+00    0.345634898942543178E+00   -0.433371925782113249E+04   -0.626176148925674791E+01    1
   -0.258417559266090402E+01    0.134008119702339168E+00    0.275654125213623036E+00   -0.185892734646797186E+01    0.143163263797760010E+00    0.368865752220153831E+00    0.399557523703589323E+00   -0.427480566013839325E+04   -0.626371461425672393E+01    1
   -0.207232854962348956E+01    0.157600673437118532E+00    0.157285988330841064E+00   -0.188414864063262932E+01    0.566139078140258795E-01    0.391858315467834506E+00    0.418574194767856400E+00   -0.410977809721178801E+04   -0.626566773925672837E+01    1
   -0.274470155835151663E+01    0.150233060717582689E+00    0.196340936422348011E+00   -0.178510532438755032E+01    0.889503693580627475E-01    0.385352730751037598E+00    0.344538907440604947E+00   -0.410078094969458198E+04   -0.626762086425674170E+01    1
   -0.178509144783020024E+01    0.192043240666389448E+00    0.242119717597961415E+00   -0.192066033601760866E+01    0.929305815696716275E-01    0.397077631950378429E+00    0.399955912353089527E+00   -0.392277128053760771E+04   -0.626957398925675236E+01    1
   -0.275647757649421710E+01    0.133667343854904169E+00    0.211718675494194014E+00   -0.174048696875572206E+01    0.650224184989929149E-01    0.390324759483337447E+00    0.385645495350754319E+00   -0.390551325628055838E+04   -0.627152711425675413E+01    1
   -0.189518671035766606E+01    0.190896896719932541E+00    0.259972071647644021E+00   -0.172975820958614346E+01    0.136554636955261210E+00    0.390345323085784957E+00    0.312249604183330642E+00   -0.385691475524227644E+04   -0.627348023925674880E+01    1
   -0.193060224652290335E+01    0.189914528727531451E+00    0.292437547445297263E+00   -0.159514083385467531E+01    0.967705321311950611E-01    0.398910772800445568E+00    0.417017298896210808E+00   -0.376437294254874678E+04   -0.627543336425674436E+01    1
   -0.228006962537765512E+01    0.203597493767738336E+00    0.240091136097907998E+00   -0.175005585670471198E+01    0.676906800270080516E-01    0.385843336582183838E+00    0.376602985880086283E+00   -0.354682241601016040E+04   -0.627738648925673104E+01    1
   -0.242358337640762311E+01    0.153533617258071908E+00    0.207761603593826283E+00   -0.156208936691284173E+01    0.902769398689270003E-01    0.398793613910675082E+00    0.346970636467593352E+00   -0.350776669175611823E+04   -0.627933961425673814E+01    1
   -0.275085518956184405E+01    0.197688253521919266E+00    0.246972665190696716E+00   -0.190661954939365397E+01    0.138454484939575184E+00    0.346944260597229048E+00    0.380323749418659429E+00   -0.341795767094592202E+04   -0.628129273925674703E+01    1
   -0.266412739157676715E+01    0.140424839258193962E+00    0.252904745936393727E+00   -0.179411528289318078E+01    0.833955931663513117E-01    0.378961598873138461E+00    0.326576091491131038E+00   -0.338412817218317196E+04   -0.628324586425675147E+01    1
   -0.265022949576377886E+01    0.157094984054565429E+00    0.209551915526390076E+00   -0.161518594384193426E+01    0.127644417285919187E+00    0.382963597774505615E+00    0.340123933786773636E+00   -0.327978932528587211E+04   -0.628519898925675946E+01    1
   -0.245922029018402100E+01    0.211860302686691288E+00    0.238144791126251198E+00   -0.193777616083621984E+01    0.127178542613983148E+00    0.345629322528839156E+00    0.346252624440282097E+00   -0.316874249133174590E+04   -0.628715211425673370E+01    1
   -0.293825649023056013E+01    0.136078616380691519E+00    0.180020946264266957E+00   -0.196121441185474388E+01    0.141504878997802730E+00    0.320596992969512939E+00    0.390978867856055623E+00   -0.314958990244725283E+04   -0.628910523925671416E+01    1
   -0.181099301576614380E+01    0.226438192725181564E+00    0.154412502050399775E+00   -0.197355723857879628E+01    0.139518499374389648E+00    0.257832527160644531E+00    0.397388375376618086E+00   -0.314497874355117938E+04   -0.629105836425672926E+01    1
