

    0.103319014871572515E-98    0.819695768960464534E+03   -0.284391915144874785E+01    0.213617684315356549E+00    0.205248864731832570E+00   -0.983099614177003200E+00    0.115364102067737326E+00    0.312851083359574844E+00    0.365884259933466460E+00
    0.114346492931705459E-98    0.819490992201561539E+03   -0.195820109375364493E+01    0.223037419683731697E+00    0.172033818999523469E+00   -0.938434873600069164E+00    0.746000690875405353E-01    0.261794955368852778E+00    0.369481633836376111E+00
    0.115853697254614089E-98    0.819462849248322527E+03   -0.271879565119743338E+01    0.218294735550880414E+00    0.263799878954887379E+00   -0.144175816953182223E+01    0.666268801689147983E-01    0.243642663955688482E+00    0.346630350472063087E+00
    0.125605512955149631E-98    0.819299260160314930E+03   -0.191289041042327868E+01    0.198585417866706859E+00    0.286656832695007302E+00   -0.135407088637352002E+01    0.751455545425415011E-01    0.278845751285553001E+00    0.399381386736147426E+00
    0.132061285097583425E-98    0.819197067135599468E+03   -0.243606792688369733E+01    0.141304398775100704E+00    0.221371123194694513E+00   -0.107636201560497291E+01    0.908560895919799799E-01    0.336561489105224654E+00    0.423045916673013500E+00
    0.140255328486346441E-98    0.819074717129459373E+03   -0.186473149547847528E+01    0.169095874477555114E+00    0.211921390325954556E+00   -0.893392485074752551E+00    0.117546244770863687E+00    0.280142013935617884E+00    0.381417355551272264E+00
    0.144889013044765166E-98    0.819007757033258486E+03   -0.274577319025993338E+01    0.213667532801628118E+00    0.282892754673957803E+00   -0.154295675158500689E+01    0.634626817703247137E-01    0.251402568817138683E+00    0.305498600457372538E+00
    0.165926358002420916E-98    0.818734651825499213E+03   -0.281572585749734117E+01    0.179077577394326670E+00    0.176194642727244499E+00   -0.137380951604759227E+01    0.478790224059166755E-01    0.242754178155450945E+00    0.337389785685553278E+00
    0.170085944179737721E-98    0.818683179100768029E+03   -0.294567936533194841E+01    0.186867203914810487E+00    0.254558061079976083E+00   -0.965744027407249295E+00    0.113662668458347299E+00    0.245847904236875026E+00    0.379151065642464258E+00
    0.236232971950235054E-98    0.818024196727616527E+03   -0.226793864360564568E+01    0.221145092138712862E+00    0.173149865789506696E+00   -0.977273654889703414E+00    0.718897732002553858E-01    0.248293588446783176E+00    0.375424149896451287E+00
    0.258916836760189141E-98    0.817838866744270717E+03   -0.252804173177851821E+01    0.191688805235580739E+00    0.249778224626815537E+00   -0.173752808029427630E+01    0.414358246138573499E-01    0.223316365332351330E+00    0.362626997844628374E+00
    0.269395194927362525E-98    0.817757568597134878E+03   -0.225736815363264665E+01    0.182817105738128594E+00    0.150833635598315974E+00   -0.141379180718279840E+01    0.394476802211183794E-01    0.300320813219777216E+00    0.387326669117719846E+00
    0.288650727846469955E-98    0.817617539521251729E+03   -0.249068070650100726E+01    0.139784564375877385E+00    0.159715488553047180E+00   -0.894489563703537049E+00    0.131440522670745852E+00    0.367794752120971680E+00    0.372858351057426762E+00
    0.302380041870734123E-98    0.817522651916321365E+03   -0.184746034741401677E+01    0.208209393024444578E+00    0.266919207572936967E+00   -0.927043366432189986E+00    0.133591511249542216E+00    0.333622419834136985E+00    0.333301616028980507E+00
    0.434240517515352444E-98    0.816796870940529743E+03   -0.189330112004729512E+01    0.130703372161269454E+00    0.168264838767634622E+00   -0.108686331405860859E+01    0.880029607423695737E-01    0.314364846539243736E+00    0.341729336439052123E+00
    0.580622324335748677E-98    0.816213913949748530E+03   -0.248567859530448931E+01    0.174409874677658089E+00    0.178984147310256941E+00   -0.132232802093029034E+01    0.527473711967468284E-01    0.313985288143157959E+00    0.350112972642316944E+00
    0.773088542841921659E-98    0.815639374654457583E+03   -0.294614193439483651E+01    0.170778042078018194E+00    0.247622323036193859E+00   -0.100027728199958821E+01    0.103274781703948965E+00    0.356245458126068115E+00    0.356355756270490986E+00
    0.116492569381628769E-97    0.814817383538699232E+03   -0.281704384088516235E+01    0.148785071372985828E+00    0.226979586482048024E+00   -0.176942188858985894E+01    0.348668575286865193E-01    0.272437524795532238E+00    0.402413333487498137E+00
    0.155413197551775923E-97    0.814238910670062296E+03   -0.223045163496537668E+01    0.144127751438229701E+00    0.241437521126838972E+00   -0.175261631213691760E+01    0.408904556125064406E-01    0.283253000091654272E+00    0.385699176248503250E+00
    0.214189560096213991E-97    0.813595409430820041E+03   -0.189261487126350403E+01    0.138396014571189885E+00    0.167623293399810774E+00   -0.103358459413051618E+01    0.964611053466796903E-01    0.326947832107543968E+00    0.396313677239442774E+00
    0.260096193843873150E-97    0.813205076063551019E+03   -0.181533990502357478E+01    0.200973715782165524E+00    0.255052533745765697E+00   -0.133385408818721762E+01    0.589120674133300770E-01    0.333716058731079124E+00    0.397882108315832927E+00
    0.333660126906263959E-97    0.812704980234831510E+03   -0.179142980575561528E+01    0.142176535129547116E+00    0.225542601943016063E+00   -0.100566187381744410E+01    0.499469304084777799E-01    0.397377860546112072E+00    0.335565058321392662E+00
    0.338711598531725387E-97    0.812672974884378618E+03   -0.174739335791792372E+01    0.213873126948680881E+00    0.178748286510399923E+00   -0.121751315416281303E+01    0.547795234058762320E-01    0.248273993092771428E+00    0.350567866579887422E+00
    0.433395515077698960E-97    0.812178018284738414E+03   -0.186810615874445940E+01    0.238995979067133379E+00    0.281959523682103197E+00   -0.115848488211335110E+01    0.954104140370593684E-01    0.247870977689377464E+00    0.389256958310544410E+00
