log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind Yewind inclination_EM timeshift luminosity_distance Ebv log_likelihood log_prior
-2.7437054507683203 0.12242819380588119 0.2911155038397948 -1.095625063259022 0.04228675024467906 0.21248212464074692 0.37526789830900925 0.0 40.0 0.0 -154.0169723319976 9.510075017527209
-2.0016568037680162 0.17082437582424848 0.29498918967835686 -1.5801727314820075 0.030140524261792225 0.21270508983883313 0.3166799313673031 0.0 40.0 0.0 -153.5566033625164 8.716702650464843
-2.11428162251727 0.17831907885579742 0.2753058036529874 -1.314017684834603 0.03310136689540619 0.20906841384145103 0.4044278050372345 0.0 40.0 0.0 -153.34457654351507 9.232963061347943
-2.7989355833198166 0.15556748974108198 0.25624042088975 -1.201503308559905 0.03446426235851483 0.21248421954379484 0.3442445871882378 0.0 40.0 0.0 -152.41567760068602 9.31455357505819
-2.852601642568824 0.13191291977847655 0.296357791908049 -1.3716022454457968 0.03043679766839995 0.25234018825847154 0.34900486934461034 0.0 40.0 0.0 -152.17529398850493 9.377387962533879
-2.9585857540299676 0.1593840654651552 0.28696297922734393 -1.338114920895919 0.03320811267396876 0.20193802488594076 0.33068721418313984 0.0 40.0 0.0 -152.11463011416274 9.070380076985563
-2.576095383067457 0.12157231329549148 0.24224265317576685 -1.3045981919870155 0.03086525054417424 0.22349426070962702 0.366064499754111 0.0 40.0 0.0 -151.8366367268564 9.50481103916709
-2.377718990315653 0.12853061013145164 0.25017167240312016 -1.2559158567721402 0.03200390583302494 0.21651649352486044 0.34879010349878137 0.0 40.0 0.0 -151.80284312326387 9.374809493420662
-2.113958653142263 0.24196884555655582 0.25022428562725885 -1.5562804789730507 0.03384106784761673 0.20420024876498882 0.3201769923129517 0.0 40.0 0.0 -151.76581759182085 8.814654559360305
-2.6723422358377587 0.18006965657946528 0.2262074341398138 -1.3082152055803022 0.031222760503184815 0.2101781191521909 0.3481450862607253 0.0 40.0 0.0 -151.71900188179376 9.366919800425343
-2.758695536315222 0.23166882647251558 0.28215423273594553 -1.4459003166365085 0.03316282563143627 0.21626066080549833 0.33842034055569736 0.0 40.0 0.0 -151.59455106238005 9.22148516692667
-2.339114487927037 0.2096887057775519 0.27352141191670853 -1.4846042894681108 0.033216437444522295 0.20309306259171103 0.44291432461873187 0.0 40.0 0.0 -151.42245308865998 8.183482112935973
-2.9167393507150567 0.20843212564074107 0.2203631688573096 -1.5114850176874657 0.03014032642127017 0.21543412821177302 0.34554272950928727 0.0 40.0 0.0 -151.42048707069463 9.332869015616533
-2.150815567445156 0.1489748595817402 0.277908101971142 -1.4162520194463664 0.030882592120468035 0.21327180342459567 0.2650035179889771 0.0 40.0 0.0 -151.22213512229803 6.520471262747592
-2.931000210168986 0.2313608103512278 0.2815341898966485 -1.3702536422836817 0.03784824633831889 0.20672208288819183 0.3379180114596434 0.0 40.0 0.0 -151.10674773806943 9.212623584547115
-2.671519582126462 0.13368565010615518 0.2948423343618845 -1.3079189854214146 0.03412581299988294 0.2073629855157121 0.3601608003327633 0.0 40.0 0.0 -151.10304765608896 9.478011464572536
-2.5478478028834677 0.14757418924433444 0.2973875053528558 -1.4342189681576083 0.03207115533966011 0.2089850783386045 0.4316579537815225 0.0 40.0 0.0 -150.9570369198653 8.5709274974128
-2.417900883100433 0.1805749302393047 0.27383745056651143 -1.310416813678448 0.032203745622737784 0.21005745649922514 0.3735998805331528 0.0 40.0 0.0 -150.80207612560878 9.512421944217964
-2.7423659951721113 0.2138106284754587 0.2941009952574063 -1.3647104835134392 0.03621601538672195 0.2124295872339185 0.4206457861020697 0.0 40.0 0.0 -150.79019282563027 8.885565321838287
-2.0548066564790832 0.1637086784193478 0.26564367224885566 -1.4391625918908009 0.030416474511147294 0.20602470006133913 0.41353911688257006 0.0 40.0 0.0 -150.78705928343672 9.05479915886526
-1.9244268093170627 0.2395774414855118 0.27963407918139727 -1.663846434720726 0.03359152977589792 0.20039847996494725 0.3446296631594677 0.0 40.0 0.0 -150.74926498356248 9.320078936021567
-2.6501283472620347 0.17564147477671604 0.2784966815159566 -1.4176413560559955 0.03259445756861961 0.21215060762711577 0.3318244935486433 0.0 40.0 0.0 -150.7107970496752 9.094572517123662
-2.2148617782212505 0.17262954300156289 0.2670460523515458 -1.3787746169758852 0.031815707037175164 0.20674661196410227 0.38351796906254443 0.0 40.0 0.0 -150.7068258652753 9.476977808425348
-2.842322582534133 0.16238091364438206 0.2886265176863469 -1.2273488974007472 0.03341076770857315 0.2136816186126283 0.3668762773454503 0.0 40.0 0.0 -150.6416474543952 9.507064375951883
-2.487469130483765 0.13845316070910244 0.2905776216390116 -1.3121221646248817 0.034012586588287874 0.21446265927043742 0.382459280773383 0.0 40.0 0.0 -150.62983361447115 9.48322447353593
-2.9837293813208143 0.20876071868288548 0.26098872413626095 -1.3151980661571254 0.035417516959769975 0.21141130138362602 0.35593894273541804 0.0 40.0 0.0 -150.5806196050099 9.44761968857114
-2.466206359054171 0.23282130288756858 0.2630071092215115 -1.3327321101707654 0.035739749705792814 0.20505807049861974 0.3266295915765007 0.0 40.0 0.0 -150.54078352933743 8.978529646582471
-2.7885781606435978 0.22097152083792188 0.2835855670480657 -1.5045375350727355 0.03466157243538044 0.20459024740977877 0.3761014208799741 0.0 40.0 0.0 -150.5168157628037 9.508354642612275
-2.7515105632468395 0.16910410309748192 0.2716327967897268 -1.2260036570075443 0.03365009811710629 0.21096897709606133 0.3575467850054185 0.0 40.0 0.0 -150.500617672451 9.460297811656023
-2.6659117104609393 0.15693210125982743 0.2534496385475508 -1.381614656759838 0.030808685115256997 0.20597076041311022 0.3934396772953611 0.0 40.0 0.0 -150.47294575625565 9.38982450105754
-1.993174384946164 0.24952014840554698 0.2571189346349533 -1.6978495976866599 0.030652303922846295 0.21355258480880554 0.4181577190614703 0.0 40.0 0.0 -150.44821441052596 8.947832536705072
-2.953311309388682 0.1872789522007851 0.24997421255319846 -1.3171412173462578 0.03138194279959506 0.2025439228813049 0.4449662273290116 0.0 40.0 0.0 -150.42127793030076 8.105683859436313
-2.42921908822925 0.22948304938411607 0.2551020976881589 -1.4606791430555253 0.03377861007431346 0.20988761580059506 0.3683108817195934 0.0 40.0 0.0 -150.37690139520393 9.510200206844864
-2.5656189869219364 0.22877740602672908 0.28432905580075724 -1.4374197001806959 0.03283190721032743 0.20435505987320213 0.3474308017611405 0.0 40.0 0.0 -150.33084775141117 9.357927857708665
-2.280479533581183 0.2148519790701422 0.25831512343591556 -1.3322197680733834 0.03338378697586548 0.20384772312451288 0.41218828980888417 0.0 40.0 0.0 -150.3259965254963 9.083966537651865
-2.4480068566258506 0.2147086503543868 0.27682915266194724 -1.3649530301545623 0.034509366898154085 0.20908106633633258 0.3216162434036598 0.0 40.0 0.0 -150.30411889765068 8.853101826148487
-2.324446138828542 0.2259510155822845 0.2718737640291901 -1.523134280390339 0.03402378922664208 0.20836390174976652 0.3213596474554156 0.0 40.0 0.0 -150.2506675543322 8.846326977318054
-2.5787931072986887 0.2195723676513553 0.23383891057035883 -1.4428483291995282 0.030440166887204016 0.2041003402336402 0.3844342155826057 0.0 40.0 0.0 -150.20406450104016 9.471096377959856
-2.669695447682867 0.17216120117368172 0.2866247550229003 -1.405312757560386 0.03284837031547802 0.2049828663577739 0.4055612506066049 0.0 40.0 0.0 -150.18076862553983 9.213174279760162
-2.632034270566052 0.14203280042183702 0.2978914358831341 -1.4013412648423451 0.032068195501055066 0.20401647936805492 0.3231722590640649 0.0 40.0 0.0 -150.1361417123917 8.89344426039285
-2.7759058661237117 0.21306829060115762 0.27554499786402087 -1.3596572321276255 0.032660064660986886 0.21254969303261562 0.4253028607906181 0.0 40.0 0.0 -150.10046655338246 8.76027683038364
-2.8391715474415204 0.24670601982789828 0.29278582846635903 -1.3881925702452047 0.038200665048770836 0.21106920220741127 0.28170306181436067 0.0 40.0 0.0 -150.08599093813078 7.383595034797028
-2.447008448474097 0.13966316230820172 0.2898561821073006 -1.4544778728304288 0.03156585029911705 0.2086113024066583 0.3100678360536485 0.0 40.0 0.0 -150.06899777662747 8.513944780752277
-2.522677381956983 0.1777538788467069 0.26920256846276686 -1.2294612997753904 0.03414083228615737 0.20468088982274532 0.38552745041364717 0.0 40.0 0.0 -150.06444245162797 9.463501908304126
-2.26812530330907 0.19840676808142416 0.2927472934323406 -1.3477786352445793 0.03350586894666876 0.204884261064918 0.3527879475046053 0.0 40.0 0.0 -150.06217818137085 9.41883545514035
-2.5591294975741214 0.24788501224430484 0.28155491391491216 -1.6515284108700508 0.030418865921665053 0.21880729077089364 0.3614909174831203 0.0 40.0 0.0 -150.04969428064672 9.48564712077535
-2.0077914250632984 0.14137051925312327 0.26904351294583106 -1.2729941795568667 0.03167307875088134 0.20025121850005007 0.4101222357019863 0.0 40.0 0.0 -150.00769380808177 9.126723280719036
-2.7020494642864796 0.20164978207052892 0.2907101928167338 -1.3208526738263677 0.03504697189652863 0.21133294635302663 0.3201005082542312 0.0 40.0 0.0 -149.97668104133015 8.812580965396286
-2.662899912133993 0.22545779190273074 0.28111442564969225 -1.3386206082361893 0.03729009527357485 0.20893634915276765 0.3324108994264379 0.0 40.0 0.0 -149.9393283547833 9.106781207961829
-2.355434762738885 0.23395256764841754 0.2544040050293348 -1.585822202829193 0.03197918197476954 0.20178818186876826 0.4193354119004934 0.0 40.0 0.0 -149.91522672478817 8.91876448075191
-2.6399245538215173 0.23640650588683443 0.2858974228501239 -1.8089791034903915 0.03077035958782183 0.21544901351938167 0.35255877948644315 0.0 40.0 0.0 -149.90124722512633 9.416538577557674
-2.520981958167883 0.148227485269678 0.27635204718773176 -1.221632030141397 0.031962910357174724 0.20549232176218188 0.34704920528730054 0.0 40.0 0.0 -149.89189558889265 9.35301421300223
-2.842622941542672 0.18566339944572235 0.2553172656068502 -1.3741018507180847 0.03164654770060607 0.20034713267628476 0.34633732411233253 0.0 40.0 0.0 -149.89103215678728 9.343643208226652
-2.0378894938787506 0.22371980598581281 0.29937721481503543 -1.5522694545574436 0.03313108581346795 0.20961578972079184 0.39549949777719523 0.0 40.0 0.0 -149.87562928986392 9.365249305845243
-2.214703829825992 0.15643546996965213 0.2664459646869859 -1.3096958835848422 0.030850511061034397 0.20160569748583884 0.33704060796336194 0.0 40.0 0.0 -149.80900767953992 9.196827390003985
