   -0.183124388328820142E+01    0.225668349749919894E+00    0.230173816274547138E+00   -0.130909205658850070E+01    0.323581697926049738E-01    0.204363297508220465E+00    0.331574784292732794E+00   -0.153833863727456588E+03
   -0.260044313839913954E+01    0.235025348206189311E+00    0.224996596222567569E+00   -0.128370524846845413E+01    0.326390848138949086E-01    0.201634203982343524E+00    0.460201541023927962E+00   -0.152659204396261202E+03
   -0.285843619304877183E+01    0.225174086455677713E+00    0.245997196303643417E+00   -0.162612202907118553E+01    0.310086834656875393E-01    0.206419907544277803E+00    0.424046883745507863E+00   -0.151663622297193200E+03
   -0.209525636134421900E+01    0.212809526140134125E+00    0.291843778459833558E+00   -0.127584641336168647E+01    0.314830810799359637E-01    0.208936772985517383E+00    0.683148820981587468E+00   -0.151323516251295985E+03
   -0.232802468549345587E+01    0.220947941243372775E+00    0.277826586369496642E+00   -0.122141344986678835E+01    0.313625528014486801E-01    0.205467398622917991E+00    0.719827576848057871E+00   -0.151221860706183492E+03
   -0.276042102894038033E+01    0.237626228161984088E+00    0.298318628406798569E+00   -0.118829078404874489E+01    0.390262974298351620E-01    0.204287394138223083E+00    0.378729142258624807E+00   -0.151220347478720441E+03
   -0.207922268949253830E+01    0.122327842269972314E+00    0.259395466489360627E+00   -0.128641361288453426E+01    0.316312186435756260E-01    0.205747851578859386E+00    0.260855178561168188E+00   -0.150992759988766693E+03
   -0.228567247583966981E+01    0.246396139736182102E+00    0.293119456969950121E+00   -0.122203081487776277E+01    0.410242087779469147E-01    0.200407399573812955E+00    0.420415425318882707E+00   -0.150941035088871047E+03
   -0.217816869422016834E+01    0.215964891566473638E+00    0.295730713804868151E+00   -0.146281571604403515E+01    0.302481743621312651E-01    0.213038886363974056E+00    0.582057358247196954E+00   -0.150877595885685338E+03
   -0.230344984747537884E+01    0.240755866691206438E+00    0.274554343588666705E+00   -0.141998672286081806E+01    0.318783194897356847E-01    0.211889018905759258E+00    0.661060695023952594E+00   -0.150828132437883141E+03
   -0.261968153592604747E+01    0.130743343737230344E+00    0.291720865479719760E+00   -0.106878151167947610E+01    0.351404037641569814E-01    0.205369058567537427E+00    0.331762526218058518E+00   -0.150721488481572379E+03
