log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind Yewind inclination_EM timeshift luminosity_distance Ebv log_likelihood log_prior
-2.586998980980346 0.12314585595873016 0.26413749162555256 -0.995748328137801 0.03425619257125477 0.21935318738266096 0.8329269358522068 0.0 40.0 0.0 -151.96616138241956 6.305935329382098
-2.463729888352494 0.12708824282318654 0.29832821924720476 -1.1179022342519116 0.030032986859419932 0.29145537497348567 0.860349832708625 0.0 40.0 0.0 -150.9698332965216 6.33019225555997
-2.279356303479306 0.21025560031422863 0.27512491901670133 -1.3822496399964859 0.03547970245217284 0.20556546766559813 0.3230103193910172 0.0 40.0 0.0 -150.92827169949015 5.459649635075831
-2.4381615478351364 0.1325740166091191 0.2578578575574626 -1.3129819162156529 0.030410513162895194 0.2200823416784082 0.36451040901182485 0.0 40.0 0.0 -150.85599339692283 5.575727078269543
-2.644638085971697 0.15688279341169079 0.29115132360652324 -1.1218546649430245 0.03150963028030864 0.21530751773447326 0.700999270785289 0.0 40.0 0.0 -150.5285404302836 6.168637389374256
-2.318929906118525 0.2105869476812551 0.27835780271023436 -1.2283768755310127 0.030993218800349016 0.21183764288785045 0.732632270604118 0.0 40.0 0.0 -150.4512289863954 6.204943680287266
-2.796771256806327 0.23966218204490303 0.2347531055374716 -1.4074749056500369 0.030724188425627217 0.2080087277476693 0.4385110595704629 0.0 40.0 0.0 -150.20365179262046 5.7505439292926
-2.026524821185375 0.2196583742651962 0.2843615670846447 -1.535341766646848 0.032447601459548475 0.20797756767250233 0.35381903572387696 0.0 40.0 0.0 -150.11618155949301 5.547248689599897
-2.6960789994816508 0.23941057527140658 0.2971869595090586 -1.228936038632036 0.03496099224581431 0.21284017441836778 0.7637427877159955 0.0 40.0 0.0 -150.06456931886473 6.238465960306099
-1.924341039001258 0.2215031181556183 0.26799326082938413 -1.4012808653282685 0.03331618728260634 0.20234418099580118 0.49755595504179273 0.0 40.0 0.0 -149.96511272180285 5.8675172880279725
-2.905262091015149 0.22566697005759245 0.22188753074866346 -1.4932384117949171 0.030752924152970745 0.21587690091194622 0.2965807387428517 0.0 40.0 0.0 -149.56214610494393 5.377031762798438
-2.426617400979354 0.1698612907169212 0.2650591107690018 -1.303080364560557 0.03211570663044535 0.21158203742574833 0.33396406870201034 0.0 40.0 0.0 -149.4495026820528 5.491790663420734
-2.9270545117776323 0.1675137078499695 0.24793950841311718 -1.2015717430804589 0.03332661508696693 0.20278467494022698 0.37350405836762623 0.0 40.0 0.0 -149.36657801997623 5.598984424236252
-2.930600530451705 0.15426058200576748 0.2870462115173403 -1.1190546746746997 0.034574808470585784 0.2047591089337158 0.6089092162883988 0.0 40.0 0.0 -149.34021015276073 6.048507416426252
-2.405091038378223 0.19812824198255663 0.27850209640921963 -1.1853076572941161 0.03488275248323824 0.2019763242264657 0.4652351510702909 0.0 40.0 0.0 -149.33604971258762 5.805620642194886
-2.4537703498700933 0.1619044585697517 0.29287287143046525 -1.132292019939602 0.036806508877756085 0.20391521258677434 0.39492582876268867 0.0 40.0 0.0 -149.0942163056126 5.6519825970964765
-2.5169286290751125 0.24108168789371975 0.23544662491391205 -1.329439144411885 0.03126201891451297 0.20373250860204242 0.6527128613863067 0.0 40.0 0.0 -149.08681932501713 6.108510613222597
-2.5529487660599317 0.1992360839193742 0.2727812026090346 -1.464856344737625 0.03289356399813876 0.20153435755115773 0.14332278867522125 0.0 40.0 0.0 -148.9464325936037 4.661088955122915
-2.40540500845519 0.236018705423921 0.298614455741788 -1.3238308541962265 0.033187926817833356 0.21396072285974588 0.6643680629391632 0.0 40.0 0.0 -148.85074712305078 6.123573966292451
-2.734065721322217 0.13770892036599416 0.2723012884070598 -1.0190310062090517 0.03218831678520882 0.20691138241853427 0.8098812425512774 0.0 40.0 0.0 -148.8288385200816 6.284490419366107
-1.7787880097865285 0.139210070160119 0.289324461958415 -1.333943629767159 0.0331866846093289 0.20399535097517638 0.5213816222472827 0.0 40.0 0.0 -148.7968247998975 5.910173542093891
