

    0.588717247056663533E-03    0.281102212778042315E+03   -0.285624922089707622E+01    0.195568056049642280E+00    0.295697865123624948E+00   -0.150920251607312550E+01    0.303281100776439626E-01    0.207388350354803463E+00    0.413094499723318853E+00
    0.588126794066284419E-03    0.281102207608882168E+03   -0.244283034489415574E+01    0.245865081214650311E+00    0.288755801284797720E+00   -0.146456248437714853E+01    0.326642933929162591E-01    0.203069752377091017E+00    0.568917488593533416E+00
    0.588188024543629295E-03    0.281099987325256279E+03   -0.260456161475456760E+01    0.232176980934391208E+00    0.296830421203489458E+00   -0.149348685224709721E+01    0.310984693447065065E-01    0.209232260427811900E+00    0.601352004067709389E+00
    0.587730059913613091E-03    0.281099533064234663E+03   -0.260053778524501045E+01    0.247234129889684212E+00    0.282180027557540902E+00   -0.155925909377859839E+01    0.310363052251697823E-01    0.202072932308887371E+00    0.582589538956698516E+00
    0.587150324408492949E-03    0.281099494760568120E+03   -0.268418735874990677E+01    0.232216175525659485E+00    0.279579952338659177E+00   -0.151590687944649427E+01    0.313439952754568166E-01    0.205488889858408796E+00    0.467047260960977650E+00
    0.587097698849907488E-03    0.281097661953697752E+03   -0.284885908451406777E+01    0.198952232200323764E+00    0.293081179437057748E+00   -0.146295704760666023E+01    0.312789622366577216E-01    0.207350351146302153E+00    0.431831996257626416E+00
    0.586533916445767774E-03    0.281097571378401256E+03   -0.235095065048270735E+01    0.247175991299140002E+00    0.289063200951256594E+00   -0.152975868326299747E+01    0.301851049557989651E-01    0.205034388877989471E+00    0.661512281120906764E+00
    0.586160118204448032E-03    0.281096834312892440E+03   -0.283939722003869299E+01    0.191431025005984412E+00    0.294231753189689971E+00   -0.144780099369730930E+01    0.304272212134535577E-01    0.208519526491023954E+00    0.543114456701637160E+00
    0.585649677656335495E-03    0.281096564641254247E+03   -0.268722924270674879E+01    0.210090709862488151E+00    0.296748032449158650E+00   -0.146480067345471898E+01    0.314956148699752289E-01    0.206945081804700420E+00    0.544750670358739808E+00
    0.585301983997442107E-03    0.281095740299041040E+03   -0.263722032929799166E+01    0.234693588967512745E+00    0.279388691965355651E+00   -0.156924868498147552E+01    0.301362882737821816E-01    0.208573200516904256E+00    0.564303701520005307E+00
    0.585092337280893483E-03    0.281094444726045992E+03   -0.251260675837725778E+01    0.212805600741685141E+00    0.296726446497248331E+00   -0.151771992686906088E+01    0.305888307467464295E-01    0.205191063404394108E+00    0.487539993686131767E+00
    0.584641795001486953E-03    0.281093973319269480E+03   -0.238348369551944383E+01    0.246694722907607217E+00    0.280408157057231211E+00   -0.164116442785438510E+01    0.307137152692340300E-01    0.204710071491228718E+00    0.413683902901345324E+00
    0.584276260536735958E-03    0.281093212094060334E+03   -0.234312885923157310E+01    0.230610098076653558E+00    0.296715946935946273E+00   -0.157918321356206315E+01    0.304723324854763548E-01    0.201926526576548082E+00    0.577332262176464828E+00
    0.585113944173243556E-03    0.281088334652046342E+03   -0.240185081573649573E+01    0.236492619736180854E+00    0.293993213776533369E+00   -0.154891567152876952E+01    0.304675071889019509E-01    0.202229858456986711E+00    0.619696451096359402E+00
    0.584819880889199243E-03    0.281087327981059047E+03   -0.268323105060272615E+01    0.236253434237011339E+00    0.288125103850953357E+00   -0.165420859799535114E+01    0.301793523631376411E-01    0.202279281669280858E+00    0.357437633666615517E+00
    0.584505423707267868E-03    0.281086391596247893E+03   -0.265304477475611478E+01    0.225965810999023020E+00    0.278913984309006213E+00   -0.166520594878529460E+01    0.300035268757214944E-01    0.204692159271573554E+00    0.337783943240486662E+00
    0.583938460588667024E-03    0.281086320440859424E+03   -0.279847028167698175E+01    0.215749327370553218E+00    0.295325274871185317E+00   -0.156525079424957281E+01    0.308506322322732694E-01    0.209541586807631880E+00    0.478267544465557026E+00
    0.584611202905704896E-03    0.281082005539842044E+03   -0.264629786888395113E+01    0.225624652595574904E+00    0.292530916966155852E+00   -0.149279734441394796E+01    0.302395457333817994E-01    0.207344607078362164E+00    0.616832490248958809E+00
    0.584035605421142365E-03    0.281081963600819790E+03   -0.280004430449540198E+01    0.246565665216226554E+00    0.295615350933042476E+00   -0.151529547915189045E+01    0.309678886510796232E-01    0.205304612649265611E+00    0.706338876982146924E+00
    0.583815746192477823E-03    0.281080704566795305E+03   -0.244971044748183653E+01    0.244459542238298966E+00    0.277359627103608175E+00   -0.164293776932768898E+01    0.303527593271961244E-01    0.205102493067412628E+00    0.389240056834142867E+00
    0.584553297894813985E-03    0.281076167429856355E+03   -0.277739859952662416E+01    0.232490614693233122E+00    0.292516307520376384E+00   -0.147548908676802437E+01    0.318765579541496827E-01    0.205888159594642683E+00    0.612296677319688842E+00
    0.584050923610209168E-03    0.281075874927850407E+03   -0.271086895230802627E+01    0.223592449511273716E+00    0.289820672724909190E+00   -0.157669205117314570E+01    0.311272046621478317E-01    0.204992219878535498E+00    0.476538648779041507E+00
    0.583739925235127991E-03    0.281074928109121970E+03   -0.264613043470028764E+01    0.217734231161952646E+00    0.296834770413458071E+00   -0.155771715770741537E+01    0.304712833490452598E-01    0.209469563953507271E+00    0.536180272301910676E+00
    0.583214826814504967E-03    0.281074715929802949E+03   -0.230214459757912282E+01    0.242382705697083506E+00    0.291763091930998253E+00   -0.162523684249277101E+01    0.304057707332253263E-01    0.207023610578262046E+00    0.523138041725741632E+00
    0.583041612591140321E-03    0.281073297943604643E+03   -0.256173499370715430E+01    0.244170278450910244E+00    0.284526325267903779E+00   -0.152112412086601156E+01    0.326796140535807675E-01    0.203800879342644570E+00    0.426223735086959876E+00
    0.582800084422799010E-03    0.281072114553734366E+03   -0.276250714631141570E+01    0.230385046529355764E+00    0.282843184538645431E+00   -0.150540026251326808E+01    0.310790089730562311E-01    0.206101043662643674E+00    0.567458966266550791E+00
    0.582886559565650884E-03    0.281069805745831559E+03   -0.240672222765796118E+01    0.231040680165730150E+00    0.289720026876763848E+00   -0.162640432354533493E+01    0.302851724068954262E-01    0.206710616504192951E+00    0.464720444666089916E+00
    0.582623121484201166E-03    0.281068697786302096E+03   -0.228364388212556513E+01    0.240147581019884371E+00    0.287258749464989749E+00   -0.160270825127547156E+01    0.302271774834839031E-01    0.201894884838754202E+00    0.592387550109667593E+00
    0.582284830571155442E-03    0.281067847319544455E+03   -0.268708405019540963E+01    0.227790101412092882E+00    0.298943887268746378E+00   -0.146406307117419354E+01    0.315834734920489996E-01    0.206608619440677099E+00    0.535781717551745418E+00
    0.582186484692552098E-03    0.281066173068669059E+03   -0.257768064047872114E+01    0.241751506252259885E+00    0.275763681881396994E+00   -0.164432530586922931E+01    0.307203510621528106E-01    0.204625388753131798E+00    0.475696226090468466E+00
    0.581842558742859655E-03    0.281065342842895859E+03   -0.219189379527501549E+01    0.249923175722564672E+00    0.294369191737151259E+00   -0.155995960063957284E+01    0.302954572447962402E-01    0.203745001887381372E+00    0.719315633505370422E+00
    0.581438902877334297E-03    0.281064718760883352E+03   -0.274918321798762921E+01    0.196574032631567336E+00    0.294212088294049823E+00   -0.149820967103938019E+01    0.304180433962653873E-01    0.209250019447085073E+00    0.506871934959536308E+00
    0.581263343174238099E-03    0.281063310659775084E+03   -0.276127367358686460E+01    0.241232854241741262E+00    0.275475089705539911E+00   -0.171474241795894722E+01    0.304481557922012570E-01    0.202045034282611752E+00    0.356663860466149896E+00
    0.580792635196956996E-03    0.281062918846645573E+03   -0.246290942978279137E+01    0.232508119972748561E+00    0.285802969960791797E+00   -0.160668473970007297E+01    0.306887592311735520E-01    0.203011919655716522E+00    0.500768412570788746E+00
    0.580324708134340563E-03    0.281062518763182197E+03   -0.260251270162237214E+01    0.244299328139991806E+00    0.278258857520652159E+00   -0.152621686837744619E+01    0.320928173346150883E-01    0.202446774599732815E+00    0.467472527696854712E+00
    0.579935451024189523E-03    0.281061848655725669E+03   -0.286308532728326393E+01    0.200136722710474474E+00    0.299062488073118637E+00   -0.150003385283445345E+01    0.307660454016459375E-01    0.205810778732660515E+00    0.480580191154913294E+00
    0.579558942342251956E-03    0.281061135455273018E+03   -0.222748637636202051E+01    0.234626932251208065E+00    0.293547095267807423E+00   -0.162550260506426736E+01    0.302739637559563714E-01    0.202052583004082575E+00    0.484591338060019639E+00
    0.579802287474154537E-03    0.281058283799353205E+03   -0.276488444831633373E+01    0.219051293033547700E+00    0.295705779945756753E+00   -0.147569893699381050E+01    0.307974207459280058E-01    0.206117933017755051E+00    0.644808492451485193E+00
    0.579382448875238767E-03    0.281057720464480894E+03   -0.237715282643176007E+01    0.243831765498301434E+00    0.284560471583251706E+00   -0.153254307746552376E+01    0.306471795677119400E-01    0.205275978385406344E+00    0.580033152149446840E+00
    0.578815400449821300E-03    0.281057666774100085E+03   -0.271597747858077199E+01    0.218712898832389840E+00    0.293867736432114834E+00   -0.150169118846994709E+01    0.309090987416568881E-01    0.208708173902826921E+00    0.482431885638093194E+00
    0.578491640408058927E-03    0.281056773713435973E+03   -0.274293603423240739E+01    0.234622071123839260E+00    0.291995113172731524E+00   -0.150895154502605555E+01    0.315089411428484262E-01    0.203152121147116532E+00    0.512591233080080144E+00
