

    0.761118293776684077E-04    0.366481322188890886E+03   -0.272280289923735319E+01    0.227349928361898990E+00    0.288113111154017831E+00   -0.135879767204767665E+01    0.339613159318549879E-01    0.264001015309735521E+00    0.340888068181926185E+00
    0.762564260708686734E-04    0.366475483307340767E+03   -0.198294657163344623E+01    0.231384072274723629E+00    0.281204065292904981E+00   -0.146257603271706849E+01    0.342120786013217423E-01    0.226154317519170894E+00    0.355614587163044837E+00
    0.761827721001818412E-04    0.366475373084559521E+03   -0.254136228857458946E+01    0.229689787842285026E+00    0.295377089240724811E+00   -0.136421035157346937E+01    0.376156112144666113E-01    0.257893321639913187E+00    0.358041646243885625E+00
    0.761764145545096273E-04    0.366473497093055187E+03   -0.273214317301770349E+01    0.244679721792375626E+00    0.246447896631994456E+00   -0.136759618887536782E+01    0.371973485638263102E-01    0.253625461590024526E+00    0.417622665068240612E-01
    0.762775822992332338E-04    0.366468799810836231E+03   -0.246281158439429415E+01    0.212356759000344036E+00    0.291792965797731618E+00   -0.125706391551772967E+01    0.398779598468703075E-01    0.228873611418223405E+00    0.188418031088309151E+00
    0.762522046293622163E-04    0.366467422423732046E+03   -0.187103918417010373E+01    0.231713458860185573E+00    0.295971052155226011E+00   -0.142850522641766897E+01    0.393023892233284669E-01    0.223721223529531082E+00    0.267628076813838989E+00
    0.761969419337701995E-04    0.366466829519726673E+03   -0.213440348507199218E+01    0.238545508544064311E+00    0.286522422334119176E+00   -0.139023386147686079E+01    0.353279471482784851E-01    0.250681229191268562E+00    0.485353912808917987E+00
    0.761847119301780191E-04    0.366465107654924452E+03   -0.280678378022480635E+01    0.249942736978995050E+00    0.277258456162369993E+00   -0.136687010747241477E+01    0.351484402031142160E-01    0.237427218032668724E+00    0.509474117883578659E+00
    0.761576225276399749E-04    0.366463776031088287E+03   -0.259788540944391544E+01    0.200874458301937425E+00    0.298899378640983926E+00   -0.136094663141287775E+01    0.377500298782662697E-01    0.234422633330840569E+00    0.240360710447993564E+00
    0.762885018062153266E-04    0.366458299017001366E+03   -0.205004402500169247E+01    0.247316131712644521E+00    0.292971912741789131E+00   -0.143850419047798406E+01    0.334487018684757539E-01    0.245490591963414551E+00    0.355649721747479775E+00
    0.762528522574645938E-04    0.366457190932732203E+03   -0.270214576942717333E+01    0.245368416024318331E+00    0.274963958740144454E+00   -0.139282599731220635E+01    0.325208801403527245E-01    0.261339041892034107E+00    0.379672997074786023E+00
    0.762164153266187491E-04    0.366456103947247300E+03   -0.269123468234539853E+01    0.209077932866667371E+00    0.282702819099943048E+00   -0.128125617289641536E+01    0.368525933493569283E-01    0.223250865559242340E+00    0.122307091828130543E+00
    0.762040644749838820E-04    0.366454385172106242E+03   -0.273145480810715924E+01    0.241709845162001280E+00    0.296316326921138629E+00   -0.126407863111428687E+01    0.391093961668078499E-01    0.236012091503634697E+00    0.362888935311834915E+00
    0.764263862174476206E-04    0.366446515861091427E+03   -0.234073459154619057E+01    0.198104024203739404E+00    0.291174728037461750E+00   -0.138243204915912510E+01    0.345760026282347019E-01    0.228666927805181108E+00    0.241881875400194735E+00
