log10_mej_dyn vej_dyn Yedyn log10_mej_wind vej_wind Yewind inclination_EM timeshift luminosity_distance Ebv log_likelihood log_prior
-1.9326154241829072 0.2188652987125016 0.2871777923957811 -1.2890305512355833 0.030032625489933323 0.2104858058754221 0.8858372833343204 0.0 40.0 0.0 -152.6672466676901 6.351562112955324
-2.7294791340998628 0.12894859377880266 0.26947988882782176 -1.0908892449150451 0.03348484442434662 0.2098288193158 0.5713891595067564 0.0 40.0 0.0 -152.49883840219238 5.99246701197367
-2.6104778605687544 0.16040957634192643 0.24159752691645037 -1.373283991681653 0.03009420029038687 0.21010652200930363 0.2591145514138755 0.0 40.0 0.0 -151.73921878540727 5.245470560846522
-2.4947499801467994 0.21013221441730956 0.28366181175823796 -1.3912804510008367 0.034542191789093915 0.20077937810511365 0.40068473268903754 0.0 40.0 0.0 -150.86726413378526 5.665687719452118
-2.6577682136295855 0.1711203942518438 0.2858279875006968 -1.2973023870931646 0.030924173894279153 0.20447419743261397 0.6174151686436775 0.0 40.0 0.0 -150.72908581346508 6.060596202325485
-2.660715955624416 0.21593984942003097 0.2734771588300975 -1.3212162875091922 0.03055897403821761 0.2140775127093458 0.7816965871934305 0.0 40.0 0.0 -150.70401961581882 6.2568818996071
-1.965050841654456 0.2237087547944555 0.29563039399180424 -1.4226769229638436 0.03224801161738198 0.20978144634735807 0.6391905732275299 0.0 40.0 0.0 -150.55420049364807 6.090571891234514
-2.7130425688355455 0.20191193591912976 0.26810124166244864 -1.3393687763596125 0.03058491820510698 0.20831029149226926 0.7249017469258044 0.0 40.0 0.0 -150.36805135419044 6.196283867656189
-2.1925191167646156 0.16443343287885048 0.2777584811944741 -1.3838106261947545 0.030783242038728082 0.2072555971907573 0.2799195816796641 0.0 40.0 0.0 -150.33927577744657 5.320824435275943
-2.5777250796913647 0.19435701884637846 0.29567724853555744 -1.484012013107248 0.03104380194744001 0.20648884617066654 0.6078907071063696 0.0 40.0 0.0 -150.3203298252548 6.047045175030382
-2.903673225823029 0.18541356829735908 0.2913739223956674 -1.34744267136702 0.03316316153179916 0.21420674173725732 0.3872237884119382 0.0 40.0 0.0 -150.26399139471633 5.6333018297629405
-2.323477020277598 0.20844281706528583 0.2762861260313077 -1.297944442978653 0.03340500472386328 0.2045876923054288 0.5067271476266165 0.0 40.0 0.0 -149.94305199767274 5.884220432403965
-2.525372218465188 0.15485372674771936 0.29646114113815425 -1.308223346521697 0.030634617601798333 0.21091439248517363 0.6143691326221247 0.0 40.0 0.0 -149.9146530519825 6.056292213642854
-2.8550136535792876 0.18347458029105046 0.2990108012461092 -1.2793444852579374 0.030814605150166756 0.21360054740452705 0.6516953848865215 0.0 40.0 0.0 -149.7529748544005 6.107178293563207
-2.5809108312158404 0.2384915850072281 0.2766618995166443 -1.523609031887485 0.03287436216766494 0.2088858703090234 0.579053742844031 0.0 40.0 0.0 -149.68809815252595 6.004288700871376
-2.5708956735144213 0.24071300463085943 0.2666645669426869 -1.4365342021042729 0.030215715302955398 0.21441449789752837 0.7886284227190686 0.0 40.0 0.0 -149.6832475991093 6.26381705855988
-2.1721256210584063 0.23009295081752826 0.2790997658576958 -1.6268865231420395 0.031241489419377936 0.2120961077146265 0.38984064925202555 0.0 40.0 0.0 -149.6030125139246 5.639694731043433
-2.4894434510566175 0.20254370605847094 0.2864643070812668 -1.3603959244757298 0.03461811654462085 0.20144434589086974 0.12505568841258777 0.0 40.0 0.0 -149.5928880182769 4.525566820466633
-2.7342809745936334 0.17447686893948486 0.295670328703084 -1.3306681030088874 0.03315456054636726 0.20777163061571 0.25234205254965036 0.0 40.0 0.0 -149.55090894390608 5.219565671719135
-2.635412709062804 0.17176465757451798 0.2865340964759261 -1.2735241904446077 0.03230092780350286 0.2067402718711947 0.45450364554487294 0.0 40.0 0.0 -149.5252470456238 5.783952301436777
-2.640204513217776 0.13111176220237175 0.2542476701244725 -1.2295798626170373 0.030431072816189647 0.21193880678769042 0.40359956254385326 0.0 40.0 0.0 -149.51437159387925 5.672541004915964
-2.906029974964257 0.20393670834397631 0.27715231856049627 -1.3658764420863316 0.03168235941195087 0.21531661210896424 0.520468333479745 0.0 40.0 0.0 -149.2400719834675 5.908581865831978
-2.6843443296399463 0.13095754076973806 0.2757346204847444 -1.2606836628218119 0.03209416562849509 0.21126966765508187 0.4330917153049746 0.0 40.0 0.0 -149.23316284367596 5.738905820237329
-2.5197461579510643 0.19730796551067384 0.28094929259303186 -1.4354862111058742 0.031307075470783284 0.20031386298818132 0.23094070954044948 0.0 40.0 0.0 -149.19057261555884 5.132671740052308
-2.4287869735800323 0.229730557866813 0.26737692052622675 -1.5485919890130573 0.03132516978625727 0.21300397173482166 0.44487659200255636 0.0 40.0 0.0 -149.12230814954657 5.7640061921592505
-2.6992650173510024 0.20823853380755108 0.2795020001200924 -1.3164975229251255 0.03367899694501555 0.2070646097633792 0.38474781843494654 0.0 40.0 0.0 -149.121478819958 5.627208914622724
-2.599019514570004 0.23739254619034827 0.258672269351784 -1.5181041281698517 0.031430487699885046 0.21367971420201162 0.5211823987989282 0.0 40.0 0.0 -148.99369138848147 5.909826623297357
-2.894030913947083 0.21067100275662298 0.2726985617354114 -1.362275867200259 0.033978562807400546 0.2080045506556662 0.07905924092644767 0.0 40.0 0.0 -148.97850315849155 4.068571034913401
-2.329141737607136 0.24181422499677957 0.27517676717351414 -1.5119978541244952 0.030542037226154468 0.21576824494742297 0.5909797225056689 0.0 40.0 0.0 -148.67659252686255 6.022294621915186
